local,total_area_plantada_hectare,total_cacau_semente_hectare
Santa Rita de Jacutinga (MG),..,-
Santa Rita de Minas (MG),..,-
Santa Rita de Ibitipoca (MG),..,-
Santa Rita do Itueto (MG),..,-
Santa Rita do Sapucaí (MG),..,-
Santa Rosa da Serra (MG),..,-
Santa Vitória (MG),..,-
Santo Antônio do Amparo (MG),..,-
Santo Antônio do Aventureiro (MG),..,-
Santo Antônio do Grama (MG),..,-
Santo Antônio do Itambé (MG),..,-
Santo Antônio do Jacinto (MG),..,-
Santo Antônio do Monte (MG),..,-
Santo Antônio do Retiro (MG),..,-
Santo Antônio do Rio Abaixo (MG),..,-
Santo Hipólito (MG),..,-
Santos Dumont (MG),..,-
São Bento Abade (MG),..,-
São Brás do Suaçuí (MG),..,-
São Domingos das Dores (MG),..,-
São Domingos do Prata (MG),..,-
São Félix de Minas (MG),..,-
São Francisco (MG),..,-
São Francisco de Paula (MG),..,-
São Francisco de Sales (MG),..,-
São Francisco do Glória (MG),..,-
São Geraldo (MG),..,-
São Geraldo da Piedade (MG),..,-
São Geraldo do Baixio (MG),..,-
São Gonçalo do Abaeté (MG),..,-
São Gonçalo do Pará (MG),..,-
São Gonçalo do Rio Abaixo (MG),..,-
São Gonçalo do Sapucaí (MG),..,-
São Gotardo (MG),..,-
São João Batista do Glória (MG),..,-
São João da Lagoa (MG),..,-
São João da Mata (MG),..,-
São João da Ponte (MG),..,-
São João das Missões (MG),..,-
São João del Rei (MG),..,-
São João do Manhuaçu (MG),..,-
São João do Manteninha (MG),..,-
São João do Oriente (MG),..,-
São João do Pacuí (MG),..,-
São João do Paraíso (MG),..,-
São João Evangelista (MG),..,-
São João Nepomuceno (MG),..,-
São Joaquim de Bicas (MG),..,-
São José da Barra (MG),..,-
São José da Lapa (MG),..,-
São José da Safira (MG),..,-
São José da Varginha (MG),..,-
São José do Alegre (MG),..,-
São José do Divino (MG),..,-
São José do Goiabal (MG),..,-
São José do Jacuri (MG),..,-
São José do Mantimento (MG),..,-
São Lourenço (MG),..,-
São Miguel do Anta (MG),..,-
São Pedro da União (MG),..,-
São Pedro dos Ferros (MG),..,-
São Pedro do Suaçuí (MG),..,-
São Romão (MG),..,-
São Roque de Minas (MG),..,-
São Sebastião da Bela Vista (MG),..,-
São Sebastião da Vargem Alegre (MG),..,-
São Sebastião do Anta (MG),..,-
São Sebastião do Maranhão (MG),..,-
São Sebastião do Oeste (MG),..,-
São Sebastião do Paraíso (MG),..,-
São Sebastião do Rio Preto (MG),..,-
São Sebastião do Rio Verde (MG),..,-
São Tiago (MG),..,-
São Tomás de Aquino (MG),..,-
São Tomé das Letras (MG),..,-
São Vicente de Minas (MG),..,-
Sapucaí-Mirim (MG),..,-
Sardoá (MG),..,-
Sarzedo (MG),..,-
Setubinha (MG),..,-
Sem-Peixe (MG),..,-
Senador Amaral (MG),..,-
Senador Cortes (MG),..,-
Senador Firmino (MG),..,-
Senador José Bento (MG),..,-
Senador Modestino Gonçalves (MG),..,-
Senhora de Oliveira (MG),..,-
Senhora do Porto (MG),..,-
Senhora dos Remédios (MG),..,-
Sericita (MG),..,-
Seritinga (MG),..,-
Serra Azul de Minas (MG),..,-
Serra da Saudade (MG),..,-
Serra dos Aimorés (MG),..,-
Serra do Salitre (MG),..,-
Serrania (MG),..,-
Serranópolis de Minas (MG),..,-
Serranos (MG),..,-
Serro (MG),..,-
Sete Lagoas (MG),..,-
Silveirânia (MG),..,-
Silvianópolis (MG),..,-
Simão Pereira (MG),..,-
Simonésia (MG),..,-
Sobrália (MG),..,-
Soledade de Minas (MG),..,-
Tabuleiro (MG),..,-
Taiobeiras (MG),..,-
Taparuba (MG),..,-
Tapira (MG),..,-
Tapiraí (MG),..,-
Taquaraçu de Minas (MG),..,-
Tarumirim (MG),..,-
Teixeiras (MG),..,-
Teófilo Otoni (MG),..,-
Timóteo (MG),..,-
Tiradentes (MG),..,-
Tiros (MG),..,-
Tocantins (MG),..,-
Tocos do Moji (MG),..,-
Toledo (MG),..,-
Tombos (MG),..,-
Três Corações (MG),..,-
Três Marias (MG),..,-
Três Pontas (MG),..,-
Tumiritinga (MG),..,-
Tupaciguara (MG),..,-
Turmalina (MG),..,-
Turvolândia (MG),..,-
Ubá (MG),..,-
Ubaí (MG),..,-
Ubaporanga (MG),..,-
Uberaba (MG),..,-
Uberlândia (MG),..,-
Umburatiba (MG),..,-
Unaí (MG),..,-
União de Minas (MG),..,-
Uruana de Minas (MG),..,-
Urucânia (MG),..,-
Urucuia (MG),..,-
Vargem Alegre (MG),..,-
Vargem Bonita (MG),..,-
Vargem Grande do Rio Pardo (MG),..,-
Varginha (MG),..,-
Varjão de Minas (MG),..,-
Várzea da Palma (MG),..,-
Varzelândia (MG),..,-
Vazante (MG),..,-
Verdelândia (MG),..,-
Veredinha (MG),..,-
Veríssimo (MG),..,-
Vermelho Novo (MG),..,-
Vespasiano (MG),..,...
Viçosa (MG),..,-
Vieiras (MG),..,-
Mathias Lobato (MG),..,-
Virgem da Lapa (MG),..,-
Virgínia (MG),..,-
Virginópolis (MG),..,-
Virgolândia (MG),..,-
Visconde do Rio Branco (MG),..,-
Volta Grande (MG),..,-
Wenceslau Braz (MG),..,-
Afonso Cláudio (ES),..,500
Águia Branca (ES),..,730
Água Doce do Norte (ES),..,667
Alegre (ES),..,-
Alfredo Chaves (ES),..,600
Alto Rio Novo (ES),..,-
Anchieta (ES),..,600
Apiacá (ES),..,-
Aracruz (ES),..,192
Atílio Vivácqua (ES),..,-
Baixo Guandu (ES),..,211
Barra de São Francisco (ES),..,500
Boa Esperança (ES),..,250
Bom Jesus do Norte (ES),..,-
Brejetuba (ES),..,-
Cachoeiro de Itapemirim (ES),..,200
Cariacica (ES),..,-
Castelo (ES),..,-
Colatina (ES),..,600
Conceição da Barra (ES),..,317
Conceição do Castelo (ES),..,-
Divino de São Lourenço (ES),..,-
Domingos Martins (ES),..,-
Dores do Rio Preto (ES),..,-
Ecoporanga (ES),..,-
Fundão (ES),..,241
Governador Lindenberg (ES),..,300
Guaçuí (ES),..,-
Guarapari (ES),..,232
Ibatiba (ES),..,-
Ibiraçu (ES),..,389
Ibitirama (ES),..,-
Iconha (ES),..,600
Irupi (ES),..,-
Itaguaçu (ES),..,211
Itapemirim (ES),..,-
Itarana (ES),..,633
Iúna (ES),..,-
Jaguaré (ES),..,211
Jerônimo Monteiro (ES),..,-
João Neiva (ES),..,271
Laranja da Terra (ES),..,286
Linhares (ES),..,199
Mantenópolis (ES),..,-
Marataízes (ES),..,-
Marechal Floriano (ES),..,-
Marilândia (ES),..,810
Mimoso do Sul (ES),..,-
Montanha (ES),..,-
Mucurici (ES),..,-
Muniz Freire (ES),..,-
Muqui (ES),..,-
Nova Venécia (ES),..,200
Pancas (ES),..,320
Pedro Canário (ES),..,-
Pinheiros (ES),..,-
Piúma (ES),..,-
Ponto Belo (ES),..,-
Presidente Kennedy (ES),..,-
Rio Bananal (ES),..,453
Rio Novo do Sul (ES),..,600
Santa Leopoldina (ES),..,-
Santa Maria de Jetibá (ES),..,-
Santa Teresa (ES),..,407
São Domingos do Norte (ES),..,800
São Gabriel da Palha (ES),..,438
São José do Calçado (ES),..,-
São Mateus (ES),..,142
São Roque do Canaã (ES),..,300
Serra (ES),..,-
Sooretama (ES),..,192
Vargem Alta (ES),..,-
Venda Nova do Imigrante (ES),..,-
Viana (ES),..,-
Vila Pavão (ES),..,-
Vila Valério (ES),..,278
Vila Velha (ES),..,-
Vitória (ES),..,...
Angra dos Reis (RJ),..,-
Aperibé (RJ),..,-
Araruama (RJ),..,-
Areal (RJ),..,-
Armação dos Búzios (RJ),..,-
Barra do Piraí (RJ),..,-
Barra Mansa (RJ),..,-
Belford Roxo (RJ),..,-
Bom Jardim (RJ),..,-
Bom Jesus do Itabapoana (RJ),..,-
Cabo Frio (RJ),..,-
Cachoeiras de Macacu (RJ),..,-
Cambuci (RJ),..,-
Carapebus (RJ),..,-
Comendador Levy Gasparian (RJ),..,-
Campos dos Goytacazes (RJ),..,-
Cantagalo (RJ),..,-
Cardoso Moreira (RJ),..,-
Carmo (RJ),..,-
Casimiro de Abreu (RJ),..,-
Conceição de Macabu (RJ),..,-
Cordeiro (RJ),..,-
Duas Barras (RJ),..,-
Duque de Caxias (RJ),..,-
Engenheiro Paulo de Frontin (RJ),..,-
Guapimirim (RJ),..,-
Iguaba Grande (RJ),..,-
Itaboraí (RJ),..,-
Itaguaí (RJ),..,-
Italva (RJ),..,-
Itaocara (RJ),..,-
Itaperuna (RJ),..,-
Itatiaia (RJ),..,-
Japeri (RJ),..,-
Laje do Muriaé (RJ),..,-
Macaé (RJ),..,-
Macuco (RJ),..,-
Magé (RJ),..,-
Mangaratiba (RJ),..,-
Maricá (RJ),..,-
Mendes (RJ),..,-
Mesquita (RJ),..,-
Miguel Pereira (RJ),..,-
Miracema (RJ),..,-
Natividade (RJ),..,-
Niterói (RJ),..,...
Nova Friburgo (RJ),..,-
Nova Iguaçu (RJ),..,-
Paracambi (RJ),..,-
Paraíba do Sul (RJ),..,-
Paraty (RJ),..,-
Paty do Alferes (RJ),..,-
Petrópolis (RJ),..,-
Pinheiral (RJ),..,-
Piraí (RJ),..,-
Porciúncula (RJ),..,-
Porto Real (RJ),..,-
Quatis (RJ),..,-
Queimados (RJ),..,-
Quissamã (RJ),..,-
Resende (RJ),..,-
Rio Bonito (RJ),..,-
Rio Claro (RJ),..,-
Rio das Flores (RJ),..,-
Rio das Ostras (RJ),..,-
Rio de Janeiro (RJ),..,-
Santa Maria Madalena (RJ),..,-
Santo Antônio de Pádua (RJ),..,-
São Francisco de Itabapoana (RJ),..,-
São Fidélis (RJ),..,-
São Gonçalo (RJ),..,-
São João da Barra (RJ),..,-
São José de Ubá (RJ),..,-
São José do Vale do Rio Preto (RJ),..,-
São Pedro da Aldeia (RJ),..,-
São Sebastião do Alto (RJ),..,-
Sapucaia (RJ),..,-
Saquarema (RJ),..,-
Seropédica (RJ),..,-
Silva Jardim (RJ),..,-
Sumidouro (RJ),..,-
Tanguá (RJ),..,-
Teresópolis (RJ),..,-
Trajano de Moraes (RJ),..,-
Três Rios (RJ),..,-
Valença (RJ),..,-
Varre-Sai (RJ),..,-
Vassouras (RJ),..,-
Volta Redonda (RJ),..,-
Adamantina (SP),..,-
Adolfo (SP),..,-
Aguaí (SP),..,-
Águas da Prata (SP),..,-
Águas de Lindóia (SP),..,-
Águas de Santa Bárbara (SP),..,-
Águas de São Pedro (SP),..,...
Agudos (SP),..,-
Alambari (SP),..,-
Alfredo Marcondes (SP),..,-
Altair (SP),..,-
Altinópolis (SP),..,-
Alto Alegre (SP),..,-
Alumínio (SP),..,-
Álvares Florence (SP),..,-
Álvares Machado (SP),..,-
Álvaro de Carvalho (SP),..,-
Alvinlândia (SP),..,-
Americana (SP),..,-
Américo Brasiliense (SP),..,-
Américo de Campos (SP),..,-
Amparo (SP),..,-
Analândia (SP),..,-
Andradina (SP),..,-
Angatuba (SP),..,-
Anhembi (SP),..,-
Anhumas (SP),..,-
Aparecida (SP),..,-
Aparecida d'Oeste (SP),..,-
Apiaí (SP),..,-
Araçariguama (SP),..,-
Araçatuba (SP),..,-
Araçoiaba da Serra (SP),..,-
Aramina (SP),..,-
Arandu (SP),..,-
Arapeí (SP),..,-
Araraquara (SP),..,-
Araras (SP),..,-
Arco-Íris (SP),..,-
Arealva (SP),..,-
Areias (SP),..,-
Areiópolis (SP),..,-
Ariranha (SP),..,-
Artur Nogueira (SP),..,-
Arujá (SP),..,...
Aspásia (SP),..,-
Assis (SP),..,-
Atibaia (SP),..,-
Auriflama (SP),..,-
Avaí (SP),..,-
Avanhandava (SP),..,-
Avaré (SP),..,-
Bady Bassitt (SP),..,-
Balbinos (SP),..,-
Bálsamo (SP),..,-
Bananal (SP),..,-
Barão de Antonina (SP),..,-
Barbosa (SP),..,-
Bariri (SP),..,-
Barra Bonita (SP),..,-
Barra do Chapéu (SP),..,-
Barra do Turvo (SP),..,-
Barretos (SP),..,-
Barrinha (SP),..,-
Barueri (SP),..,...
Bastos (SP),..,-
Batatais (SP),..,-
Bauru (SP),..,-
Bebedouro (SP),..,-
Bento de Abreu (SP),..,-
Bernardino de Campos (SP),..,-
Bertioga (SP),..,...
Bilac (SP),..,-
Birigui (SP),..,-
Biritiba Mirim (SP),..,-
Boa Esperança do Sul (SP),..,-
Bocaina (SP),..,-
Bofete (SP),..,-
Boituva (SP),..,-
Bom Jesus dos Perdões (SP),..,-
Bom Sucesso de Itararé (SP),..,-
Borá (SP),..,-
Boracéia (SP),..,-
Borborema (SP),..,-
Borebi (SP),..,-
Botucatu (SP),..,-
Bragança Paulista (SP),..,-
Braúna (SP),..,-
Brejo Alegre (SP),..,-
Brodowski (SP),..,-
Brotas (SP),..,-
Buri (SP),..,-
Buritama (SP),..,-
Buritizal (SP),..,-
Cabrália Paulista (SP),..,-
Cabreúva (SP),..,-
Caçapava (SP),..,-
Cachoeira Paulista (SP),..,-
Caconde (SP),..,-
Cafelândia (SP),..,-
Caiabu (SP),..,-
Caieiras (SP),..,...
Caiuá (SP),..,-
Cajamar (SP),..,-
Cajati (SP),..,-
Cajobi (SP),..,-
Cajuru (SP),..,-
Campina do Monte Alegre (SP),..,-
Campinas (SP),..,-
Campo Limpo Paulista (SP),..,...
Campos do Jordão (SP),..,-
Campos Novos Paulista (SP),..,-
Cananéia (SP),..,-
Canas (SP),..,-
Cândido Mota (SP),..,-
Cândido Rodrigues (SP),..,-
Canitar (SP),..,-
Capão Bonito (SP),..,-
Capela do Alto (SP),..,-
Capivari (SP),..,-
Caraguatatuba (SP),..,-
Carapicuíba (SP),..,...
Cardoso (SP),..,-
Casa Branca (SP),..,-
Cássia dos Coqueiros (SP),..,-
Castilho (SP),..,-
Catanduva (SP),..,-
Catiguá (SP),..,-
Cedral (SP),..,-
Cerqueira César (SP),..,-
Cerquilho (SP),..,-
Cesário Lange (SP),..,-
Charqueada (SP),..,-
Clementina (SP),..,-
Colina (SP),..,-
Colômbia (SP),..,-
Conchal (SP),..,-
Conchas (SP),..,-
Cordeirópolis (SP),..,-
Coroados (SP),..,-
Coronel Macedo (SP),..,-
Corumbataí (SP),..,-
Cosmópolis (SP),..,-
Cosmorama (SP),..,-
Cotia (SP),..,...
Cravinhos (SP),..,-
Cristais Paulista (SP),..,-
Cruzália (SP),..,-
Cruzeiro (SP),..,-
Cubatão (SP),..,...
Cunha (SP),..,-
Descalvado (SP),..,-
Dirce Reis (SP),..,-
Divinolândia (SP),..,-
Dobrada (SP),..,-
Dois Córregos (SP),..,-
Dolcinópolis (SP),..,-
Dourado (SP),..,-
Dracena (SP),..,-
Duartina (SP),..,-
Dumont (SP),..,-
Echaporã (SP),..,-
Eldorado (SP),..,-
Elias Fausto (SP),..,-
Elisiário (SP),..,-
Embaúba (SP),..,-
Embu das Artes (SP),..,...
Embu-Guaçu (SP),..,...
Emilianópolis (SP),..,-
Engenheiro Coelho (SP),..,-
Espírito Santo do Pinhal (SP),..,-
Espírito Santo do Turvo (SP),..,-
Estrela d'Oeste (SP),..,-
Estrela do Norte (SP),..,-
Euclides da Cunha Paulista (SP),..,-
Fartura (SP),..,-
Fernandópolis (SP),..,-
Fernando Prestes (SP),..,-
Fernão (SP),..,-
Ferraz de Vasconcelos (SP),..,...
Flora Rica (SP),..,-
Floreal (SP),..,-
Flórida Paulista (SP),..,-
Florínea (SP),..,-
Franca (SP),..,-
Francisco Morato (SP),..,...
Franco da Rocha (SP),..,...
Gabriel Monteiro (SP),..,-
Gália (SP),..,-
Garça (SP),..,-
Gastão Vidigal (SP),..,-
Gavião Peixoto (SP),..,-
General Salgado (SP),..,-
Getulina (SP),..,-
Glicério (SP),..,-
Guaiçara (SP),..,-
Guaimbê (SP),..,-
Guaíra (SP),..,-
Guapiaçu (SP),..,-
Guapiara (SP),..,-
Guará (SP),..,-
Guaraçaí (SP),..,-
Guaraci (SP),..,-
Guarani d'Oeste (SP),..,-
Guarantã (SP),..,-
Guararapes (SP),..,-
Guararema (SP),..,-
Guaratinguetá (SP),..,-
Guareí (SP),..,-
Guariba (SP),..,-
Guarujá (SP),..,...
Guarulhos (SP),..,-
Guatapará (SP),..,-
Guzolândia (SP),..,-
Herculândia (SP),..,-
Holambra (SP),..,-
Hortolândia (SP),..,-
Iacanga (SP),..,-
Iacri (SP),..,-
Iaras (SP),..,-
Ibaté (SP),..,-
Ibirá (SP),..,-
Ibirarema (SP),..,-
Ibitinga (SP),..,-
Ibiúna (SP),..,-
Icém (SP),..,-
Iepê (SP),..,-
Igaraçu do Tietê (SP),..,-
Igarapava (SP),..,-
Igaratá (SP),..,-
Iguape (SP),..,-
Ilhabela (SP),..,-
Ilha Solteira (SP),..,-
Indaiatuba (SP),..,-
Indiana (SP),..,-
Indiaporã (SP),..,-
Inúbia Paulista (SP),..,-
Ipaussu (SP),..,-
Iperó (SP),..,-
Ipeúna (SP),..,-
Ipiguá (SP),..,-
Iporanga (SP),..,-
Ipuã (SP),..,-
Iracemápolis (SP),..,-
Irapuã (SP),..,-
Irapuru (SP),..,-
Itaberá (SP),..,-
Itaí (SP),..,-
Itajobi (SP),..,-
Itaju (SP),..,-
Itanhaém (SP),..,-
Itaoca (SP),..,-
Itapecerica da Serra (SP),..,...
Itapetininga (SP),..,-
Itapeva (SP),..,-
Itapevi (SP),..,...
Itapira (SP),..,-
Itapirapuã Paulista (SP),..,-
Itápolis (SP),..,-
Itaporanga (SP),..,-
Itapuí (SP),..,-
Itapura (SP),..,-
Itaquaquecetuba (SP),..,...
Itararé (SP),..,-
Itariri (SP),..,-
Itatiba (SP),..,-
Itatinga (SP),..,-
Itirapina (SP),..,-
Itirapuã (SP),..,-
Itobi (SP),..,-
Itu (SP),..,-
Itupeva (SP),..,-
Ituverava (SP),..,-
Jaborandi (SP),..,-
Jaboticabal (SP),..,-
Jacareí (SP),..,-
Jaci (SP),..,-
Jacupiranga (SP),..,-
Jaguariúna (SP),..,-
Jales (SP),..,-
Jambeiro (SP),..,-
Jandira (SP),..,...
Jardinópolis (SP),..,-
Jarinu (SP),..,-
Jaú (SP),..,-
Jeriquara (SP),..,-
Joanópolis (SP),..,-
João Ramalho (SP),..,-
José Bonifácio (SP),..,-
Júlio Mesquita (SP),..,-
Jumirim (SP),..,-
Jundiaí (SP),..,-
Junqueirópolis (SP),..,-
Juquiá (SP),..,-
Juquitiba (SP),..,...
Lagoinha (SP),..,-
Laranjal Paulista (SP),..,-
Lavínia (SP),..,-
Lavrinhas (SP),..,-
Leme (SP),..,-
Lençóis Paulista (SP),..,-
Limeira (SP),..,-
Lindóia (SP),..,-
Lins (SP),..,-
Lorena (SP),..,-
Lourdes (SP),..,-
Louveira (SP),..,-
Lucélia (SP),..,-
Lucianópolis (SP),..,-
Luís Antônio (SP),..,-
Luiziânia (SP),..,-
Lupércio (SP),..,-
Lutécia (SP),..,-
Macatuba (SP),..,-
Macaubal (SP),..,-
Macedônia (SP),..,-
Magda (SP),..,-
Mairinque (SP),..,-
Mairiporã (SP),..,...
Manduri (SP),..,-
Marabá Paulista (SP),..,-
Maracaí (SP),..,-
Marapoama (SP),..,-
Mariápolis (SP),..,-
Marília (SP),..,-
Marinópolis (SP),..,-
Martinópolis (SP),..,-
Matão (SP),..,-
Mauá (SP),..,...
Mendonça (SP),..,-
Meridiano (SP),..,-
Mesópolis (SP),..,-
Miguelópolis (SP),..,-
Mineiros do Tietê (SP),..,-
Miracatu (SP),..,-
Mira Estrela (SP),..,-
Mirandópolis (SP),..,-
Mirante do Paranapanema (SP),..,-
Mirassol (SP),..,-
Mirassolândia (SP),..,-
Mococa (SP),..,-
Mogi das Cruzes (SP),..,-
Mogi Guaçu (SP),..,-
Mogi Mirim (SP),..,-
Mombuca (SP),..,-
Monções (SP),..,-
Mongaguá (SP),..,-
Monte Alegre do Sul (SP),..,-
Monte Alto (SP),..,-
Monte Aprazível (SP),..,-
Monte Azul Paulista (SP),..,-
Monte Castelo (SP),..,-
Monteiro Lobato (SP),..,-
Monte Mor (SP),..,-
Morro Agudo (SP),..,-
Morungaba (SP),..,-
Motuca (SP),..,-
Murutinga do Sul (SP),..,-
Nantes (SP),..,-
Narandiba (SP),..,-
Natividade da Serra (SP),..,-
Nazaré Paulista (SP),..,-
Neves Paulista (SP),..,-
Nhandeara (SP),..,-
Nipoã (SP),..,-
Nova Aliança (SP),..,-
Nova Campina (SP),..,-
Nova Canaã Paulista (SP),..,-
Nova Castilho (SP),..,-
Nova Europa (SP),..,-
Nova Granada (SP),..,-
Nova Guataporanga (SP),..,-
Nova Independência (SP),..,-
Novais (SP),..,-
Nova Luzitânia (SP),..,-
Nova Odessa (SP),..,-
Novo Horizonte (SP),..,-
Nuporanga (SP),..,-
Ocauçu (SP),..,-
Óleo (SP),..,-
Olímpia (SP),..,-
Onda Verde (SP),..,-
Oriente (SP),..,-
Orindiúva (SP),..,-
Orlândia (SP),..,-
Osasco (SP),..,...
Oscar Bressane (SP),..,-
Osvaldo Cruz (SP),..,-
Ourinhos (SP),..,-
Ouroeste (SP),..,-
Ouro Verde (SP),..,-
Pacaembu (SP),..,-
Palestina (SP),..,-
Palmares Paulista (SP),..,-
Palmeira d'Oeste (SP),..,-
Palmital (SP),..,-
Panorama (SP),..,-
Paraguaçu Paulista (SP),..,-
Paraibuna (SP),..,-
Paraíso (SP),..,-
Paranapanema (SP),..,-
Paranapuã (SP),..,-
Parapuã (SP),..,-
Pardinho (SP),..,-
Pariquera-Açu (SP),..,-
Parisi (SP),..,-
Patrocínio Paulista (SP),..,-
Paulicéia (SP),..,-
Paulínia (SP),..,-
Paulistânia (SP),..,-
Paulo de Faria (SP),..,-
Pederneiras (SP),..,-
Pedra Bela (SP),..,-
Pedranópolis (SP),..,-
Pedregulho (SP),..,-
Pedreira (SP),..,-
Pedrinhas Paulista (SP),..,-
Pedro de Toledo (SP),..,-
Penápolis (SP),..,-
Pereira Barreto (SP),..,-
Pereiras (SP),..,-
Peruíbe (SP),..,-
Piacatu (SP),..,-
Piedade (SP),..,-
Pilar do Sul (SP),..,-
Pindamonhangaba (SP),..,-
Pindorama (SP),..,-
Pinhalzinho (SP),..,-
Piquerobi (SP),..,-
Piquete (SP),..,-
Piracaia (SP),..,-
Piracicaba (SP),..,-
Piraju (SP),..,-
Pirajuí (SP),..,-
Pirangi (SP),..,-
Pirapora do Bom Jesus (SP),..,...
Pirapozinho (SP),..,-
Pirassununga (SP),..,-
Piratininga (SP),..,-
Pitangueiras (SP),..,-
Planalto (SP),..,-
Platina (SP),..,-
Poá (SP),..,...
Poloni (SP),..,-
Pompéia (SP),..,-
Pongaí (SP),..,-
Pontal (SP),..,-
Pontalinda (SP),..,-
Pontes Gestal (SP),..,-
Populina (SP),..,-
Porangaba (SP),..,-
Porto Feliz (SP),..,-
Porto Ferreira (SP),..,-
Potim (SP),..,-
Potirendaba (SP),..,-
Pracinha (SP),..,-
Pradópolis (SP),..,-
Praia Grande (SP),..,...
Pratânia (SP),..,-
Presidente Alves (SP),..,-
Presidente Bernardes (SP),..,-
Presidente Epitácio (SP),..,-
Presidente Prudente (SP),..,-
Presidente Venceslau (SP),..,-
Promissão (SP),..,-
Quadra (SP),..,-
Quatá (SP),..,-
Queiroz (SP),..,-
Queluz (SP),..,-
Quintana (SP),..,-
Rafard (SP),..,-
Rancharia (SP),..,-
Redenção da Serra (SP),..,-
Regente Feijó (SP),..,-
Reginópolis (SP),..,-
Registro (SP),..,-
Restinga (SP),..,-
Ribeira (SP),..,-
Ribeirão Bonito (SP),..,-
Ribeirão Branco (SP),..,-
Ribeirão Corrente (SP),..,-
Ribeirão do Sul (SP),..,-
Ribeirão dos Índios (SP),..,-
Ribeirão Grande (SP),..,-
Ribeirão Pires (SP),..,...
Ribeirão Preto (SP),..,-
Riversul (SP),..,-
Rifaina (SP),..,-
Rincão (SP),..,-
Rinópolis (SP),..,-
Rio Claro (SP),..,-
Rio das Pedras (SP),..,-
Rio Grande da Serra (SP),..,...
Riolândia (SP),..,-
Rosana (SP),..,-
Roseira (SP),..,-
Rubiácea (SP),..,-
Rubinéia (SP),..,-
Sabino (SP),..,-
Sagres (SP),..,-
Sales (SP),..,-
Sales Oliveira (SP),..,-
Salesópolis (SP),..,-
Salmourão (SP),..,-
Saltinho (SP),..,-
Salto (SP),..,-
Salto de Pirapora (SP),..,-
Salto Grande (SP),..,-
Sandovalina (SP),..,-
Santa Adélia (SP),..,-
Santa Albertina (SP),..,-
Santa Bárbara d'Oeste (SP),..,-
Santa Branca (SP),..,-
Santa Clara d'Oeste (SP),..,-
Santa Cruz da Conceição (SP),..,-
Santa Cruz da Esperança (SP),..,-
Santa Cruz das Palmeiras (SP),..,-
Santa Cruz do Rio Pardo (SP),..,-
Santa Ernestina (SP),..,-
Santa Fé do Sul (SP),..,-
Santa Gertrudes (SP),..,-
Santa Isabel (SP),..,-
Santa Lúcia (SP),..,-
Santa Maria da Serra (SP),..,-
Santa Mercedes (SP),..,-
Santana da Ponte Pensa (SP),..,-
Santana de Parnaíba (SP),..,...
Santa Rita d'Oeste (SP),..,-
Santa Rita do Passa Quatro (SP),..,-
Santa Rosa de Viterbo (SP),..,-
Santa Salete (SP),..,-
Santo Anastácio (SP),..,-
Santo André (SP),..,...
Santo Antônio da Alegria (SP),..,-
Santo Antônio de Posse (SP),..,-
Santo Antônio do Aracanguá (SP),..,-
Santo Antônio do Jardim (SP),..,-
Santo Antônio do Pinhal (SP),..,-
Santo Expedito (SP),..,-
Santópolis do Aguapeí (SP),..,-
Santos (SP),..,...
São Bento do Sapucaí (SP),..,-
São Bernardo do Campo (SP),..,...
São Carlos (SP),..,-
São Francisco (SP),..,-
São João da Boa Vista (SP),..,-
São João das Duas Pontes (SP),..,-
São João de Iracema (SP),..,-
São João do Pau d'Alho (SP),..,-
São Joaquim da Barra (SP),..,-
São José da Bela Vista (SP),..,-
São José do Barreiro (SP),..,-
São José do Rio Pardo (SP),..,-
São José do Rio Preto (SP),..,-
São José dos Campos (SP),..,-
São Lourenço da Serra (SP),..,...
São Luiz do Paraitinga (SP),..,-
São Manuel (SP),..,-
São Miguel Arcanjo (SP),..,-
São Paulo (SP),..,-
São Pedro (SP),..,-
São Pedro do Turvo (SP),..,-
São Roque (SP),..,-
São Sebastião (SP),..,-
São Sebastião da Grama (SP),..,-
São Simão (SP),..,-
São Vicente (SP),..,...
Sarapuí (SP),..,-
Sarutaiá (SP),..,-
Sebastianópolis do Sul (SP),..,-
Serra Azul (SP),..,-
Serrana (SP),..,-
Serra Negra (SP),..,-
Sertãozinho (SP),..,-
Sete Barras (SP),..,-
Severínia (SP),..,-
Silveiras (SP),..,-
Socorro (SP),..,-
Sorocaba (SP),..,-
Sud Mennucci (SP),..,-
Sumaré (SP),..,-
Suzano (SP),..,...
Suzanápolis (SP),..,-
Tabapuã (SP),..,-
Tabatinga (SP),..,-
Taboão da Serra (SP),..,...
Taciba (SP),..,-
Taguaí (SP),..,-
Taiaçu (SP),..,-
Taiúva (SP),..,-
Tambaú (SP),..,-
Tanabi (SP),..,-
Tapiraí (SP),..,-
Tapiratiba (SP),..,-
Taquaral (SP),..,-
Taquaritinga (SP),..,-
Taquarituba (SP),..,-
Taquarivaí (SP),..,-
Tarabai (SP),..,-
Tarumã (SP),..,-
Tatuí (SP),..,-
Taubaté (SP),..,-
Tejupá (SP),..,-
Teodoro Sampaio (SP),..,-
Terra Roxa (SP),..,-
Tietê (SP),..,-
Timburi (SP),..,-
Torre de Pedra (SP),..,...
Torrinha (SP),..,-
Trabiju (SP),..,-
Tremembé (SP),..,-
Três Fronteiras (SP),..,-
Tuiuti (SP),..,-
Tupã (SP),..,-
Tupi Paulista (SP),..,-
Turiúba (SP),..,-
